userid,screen_name,Numero_pasados,Numero_presentes,Numero_futuros,Numero_condicionales,Numero_Infinitivos,Numero_Gerundios,Verbos_indicativo,Verbos_subjuntivo,Numero_determinantes,Determinantes_masc,Determinantes_fem,Determinantes_sing,Determinantes_plu,Determinantes_articulos,Determinantes_numerales,Determinantes_exclamativos,Determinantes_indefinidos,Determinantes_demostrativos,Determinantes_posesivos,Numero_nombres_propios,Numero_nombres_comunes,Numero_nombres,Nombres_singular,Nombres_plural,Nombres_masculino,Nombres_femenino,Genero_no_detectado,Numero_no_detectado,Numero_preposiciones,Numero_pronombres,Pronombres_masc,Pronombres_fem,Pronombres_sing,Pronombres_plu,Pronombres_personales,Pronombres_relativos,Pronombres_indefinidos,Pronombres_demostrativos,Pronombres_interrogativos,Pronombres_numerales,Pronombres_posesivos,Numero_emojis,Numero_hagstags,Numero_webs,Longitud_media_palabras,Moda_palabras_tweet,Mediana_palabras_tweet,Numero_errores,Numero_tipos_de_error,Numero_tildes,Numero_signos_puntuacion,Numero_adjetivos,Adjetivos_masc,Adjetivos_fem,Adjetivos_sing,Adjetivos_plu,Adjetivos_comparativos,Adjetivos_numerales,Adjetivos_calificativos,Media_palabras_por_constituyente,Numero_constituyentes,Renta_zona_usuario,sentiment
823320488,mar_valerio,0.0,1.44,0.11,0.0,0.67,0.0,1.33,0.22,1.78,0.89,0.78,0.78,0.89,1.11,0.11,0.0,0.56,0.0,0.0,1.22,2.33,3.56,1.44,0.78,1.11,1.11,1.33,1.33,2.56,0.67,0.0,0.0,0.56,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,1.0,0.67,1.0,6.63,2.11,4.67,1.0,0.67,0.67,3.22,0.44,0.11,0.22,0.44,0.0,0.0,0.0,0.44,5.02,6.22,12250.0,0.1
834905160,SosaHenrry,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.76,0.12,0.24,0.29,0.06,0.24,0.41,0.0,0.12,0.0,0.0,4.53,0.65,5.18,0.24,0.06,0.12,0.18,4.88,4.88,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,1.0,6.95,4.41,5.47,0.18,0.18,0.88,1.82,0.24,0.12,0.06,0.12,0.12,0.0,0.0,0.24,3.91,5.0,13650.0,0.6
840862424,antonio79337479,0.12,0.79,0.0,0.0,0.42,0.08,0.88,0.04,1.67,0.71,0.92,1.79,0.17,1.12,0.04,0.0,0.5,0.0,0.33,1.25,5.58,6.83,3.83,1.46,1.62,3.58,1.62,1.54,4.0,0.58,0.17,0.0,0.25,0.08,0.33,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.12,1.0,5.87,3.42,4.69,2.25,1.12,0.71,1.96,1.12,0.42,0.42,0.71,0.25,0.0,0.08,1.08,5.69,7.67,12250.0,0.5
842077730,JMarianez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.33,2.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12250.0,0.0
849323419,LgAixela,0.0,0.97,0.0,0.0,0.78,0.06,0.98,0.0,1.05,0.09,0.92,0.98,0.16,0.16,0.03,0.0,0.77,0.06,0.11,1.52,1.53,3.05,1.2,0.16,0.27,1.08,1.7,1.69,2.38,0.27,0.0,0.03,0.08,0.08,0.14,0.03,0.03,0.03,0.0,0.0,0.03,0.39,0.7,0.91,6.68,3.34,5.3,1.05,0.94,0.61,1.12,0.14,0.03,0.08,0.11,0.03,0.0,0.02,0.14,4.7,4.72,8750.0,0.32
851555448,MinidukeLoL,0.31,1.16,0.05,0.0,0.46,0.16,1.42,0.1,2.0,0.95,0.63,1.4,0.32,1.09,0.42,0.0,0.32,0.08,0.14,0.96,2.45,3.41,1.52,0.53,1.16,0.88,1.36,1.35,2.03,1.1,0.15,0.03,0.54,0.18,0.78,0.16,0.09,0.03,0.02,0.0,0.01,0.3,0.05,0.6,5.74,3.54,4.53,1.66,1.09,0.49,0.58,0.57,0.28,0.12,0.47,0.07,0.03,0.03,0.53,5.19,5.31,12250.0,0.11
858042414,santispm12,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.18,2.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,8.0,10150.0,-0.41
865987140,paulasanro,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,5.57,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,8.0,13650.0,0.92
872474786,gorkadlsr,0.28,0.93,0.03,0.01,0.32,0.13,1.2,0.05,1.28,0.65,0.41,1.04,0.15,0.75,0.22,0.0,0.21,0.07,0.1,0.41,1.59,2.0,1.16,0.3,0.78,0.66,0.56,0.55,1.24,1.03,0.15,0.04,0.59,0.1,0.74,0.12,0.08,0.06,0.03,0.01,0.01,0.69,0.01,0.14,6.79,5.52,5.96,0.56,0.55,0.65,1.06,0.4,0.18,0.1,0.3,0.08,0.03,0.04,0.36,4.37,3.86,10150.0,-0.17
895065433,africadevicente,0.09,0.5,0.07,0.02,0.42,0.01,0.68,0.02,1.03,0.45,0.52,0.93,0.19,0.43,0.06,0.0,0.42,0.06,0.16,1.77,3.06,4.82,2.54,0.39,1.12,1.8,1.91,1.9,1.97,0.44,0.07,0.04,0.17,0.09,0.26,0.07,0.06,0.01,0.0,0.0,0.04,0.12,0.26,1.01,6.69,4.94,5.26,3.84,2.25,0.59,2.25,0.59,0.28,0.14,0.36,0.2,0.0,0.0,0.59,4.11,4.77,10850.0,0.43
895518793,el_callizo,0.02,0.48,0.0,0.0,0.57,0.02,0.48,0.02,0.65,0.28,0.3,0.57,0.06,0.15,0.07,0.0,0.35,0.0,0.11,1.09,0.98,2.07,0.7,0.13,0.39,0.44,1.24,1.24,1.96,0.3,0.06,0.07,0.15,0.04,0.19,0.02,0.04,0.02,0.0,0.0,0.06,0.09,1.61,1.02,7.79,3.96,5.95,0.87,0.72,0.24,0.5,0.15,0.11,0.0,0.04,0.07,0.0,0.0,0.15,3.29,3.26,13650.0,0.17
895704866,AlmuPedrosaa,0.0,1.1,0.0,0.0,0.5,0.0,1.0,0.1,0.4,0.2,0.2,0.6,0.1,0.1,0.0,0.0,0.3,0.0,0.3,0.1,1.0,1.1,0.8,0.1,0.6,0.3,0.2,0.2,0.9,1.2,0.4,0.0,0.6,0.0,0.8,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.1,0.4,6.93,5.3,6.85,0.8,0.8,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,2.9,7350.0,0.06
916633442,EloyGomez93,0.06,0.53,0.0,0.0,0.41,0.0,0.59,0.0,1.06,0.41,0.59,1.18,0.0,0.53,0.06,0.0,0.41,0.06,0.18,1.94,1.53,3.47,1.35,0.06,0.88,0.53,2.06,2.06,2.06,0.53,0.18,0.0,0.29,0.06,0.29,0.06,0.12,0.06,0.0,0.0,0.0,2.94,0.0,1.0,7.12,3.35,5.26,1.65,0.88,0.88,1.47,0.35,0.24,0.06,0.29,0.0,0.0,0.0,0.29,3.7,4.59,11550.0,0.62
922871743,VictoriaTru98,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,1.0,1.0,0.0,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,2.0,2.5,1.75,0.25,2.0,0.0,0.5,0.5,1.5,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.75,6.52,4.75,5.38,0.75,0.75,0.25,2.25,1.0,0.5,0.0,0.75,0.25,0.0,0.0,1.0,3.54,3.5,12250.0,0.65
923392381,Ivancs124,0.11,1.0,0.0,0.0,0.44,0.11,1.0,0.11,1.0,0.33,0.56,1.11,0.33,0.78,0.11,0.0,0.11,0.0,0.56,1.78,2.33,4.11,1.44,0.44,1.11,0.89,2.11,2.22,1.78,0.78,0.0,0.11,0.22,0.0,0.67,0.0,0.11,0.0,0.0,0.0,0.0,0.44,0.0,0.22,5.35,4.11,5.0,2.11,1.44,0.44,1.56,0.56,0.44,0.0,0.44,0.11,0.0,0.0,0.56,5.49,4.89,12950.0,0.41
923537478,jorgemariaespin,1.0,0.5,0.0,0.0,2.0,0.5,1.5,0.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,4.5,6.5,4.0,0.0,1.0,3.0,2.5,2.5,3.5,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,5.36,4.0,4.5,3.5,2.5,2.0,4.0,3.5,0.5,1.5,3.5,0.0,0.5,0.0,3.0,11.85,11.0,10850.0,0.8
924298736,JairoA17,0.15,1.32,0.04,0.01,0.45,0.18,1.36,0.15,1.25,0.7,0.48,0.95,0.49,0.81,0.07,0.0,0.21,0.11,0.27,0.44,2.27,2.71,1.25,0.64,0.93,0.96,0.82,0.82,1.68,1.7,0.37,0.11,0.97,0.15,1.0,0.3,0.27,0.07,0.03,0.0,0.03,0.74,0.21,0.44,5.94,3.86,4.86,0.84,0.77,1.16,1.51,0.77,0.4,0.11,0.59,0.18,0.04,0.01,0.73,5.22,5.15,13650.0,-0.18
971014759,tentuayuda,0.0,0.67,0.0,0.0,0.33,0.0,0.67,0.0,0.83,0.0,0.5,0.5,0.0,0.17,0.33,0.0,0.33,0.0,0.0,1.0,1.83,2.83,1.83,0.0,0.83,1.0,1.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.25,3.33,6.75,1.0,1.0,0.0,1.17,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.17,3.54,3.33,9450.0,0.45
972145986,Carmen_Rode95,0.6,2.13,0.06,0.0,0.82,0.19,2.56,0.22,2.4,0.99,1.15,2.15,0.46,1.32,0.26,0.0,0.57,0.12,0.35,0.41,3.79,4.21,2.59,0.78,1.35,1.97,0.88,0.84,3.16,3.1,0.43,0.12,1.57,0.38,1.97,0.49,0.31,0.15,0.09,0.09,0.01,1.09,0.07,0.46,5.03,2.96,3.86,0.82,0.71,1.62,2.56,1.15,0.32,0.34,0.94,0.19,0.01,0.06,1.13,6.19,8.76,12950.0,0.1
976702788,Alvariito_22,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,2.0,1.5,0.5,3.5,0.0,1.5,0.0,0.0,0.5,0.0,1.5,1.0,5.0,6.0,4.5,0.5,2.5,2.5,1.0,1.0,2.5,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,4.63,2.0,4.5,0.0,0.0,1.0,3.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,5.78,8.0,11550.0,0.61
984171188,safavalverde,0.16,1.04,0.02,0.0,0.95,0.0,1.2,0.0,1.66,0.54,1.11,1.57,0.11,0.62,0.02,0.0,0.89,0.05,0.11,0.98,1.93,2.91,1.77,0.14,0.7,1.2,1.02,1.0,1.95,0.3,0.11,0.0,0.07,0.05,0.11,0.04,0.05,0.0,0.02,0.0,0.09,0.0,0.27,1.0,7.28,4.82,4.81,0.62,0.3,0.27,0.95,0.2,0.07,0.05,0.18,0.02,0.0,0.02,0.2,3.84,5.04,13650.0,0.51
984999942,DeportesSinAdje,0.29,0.45,0.09,0.0,0.32,0.06,0.83,0.0,3.08,1.71,0.88,2.14,0.55,1.9,0.48,0.0,0.19,0.1,0.4,2.04,4.53,6.57,2.49,1.25,2.34,1.31,2.92,2.83,3.75,0.62,0.38,0.01,0.26,0.22,0.16,0.09,0.04,0.01,0.01,0.01,0.3,2.56,0.06,1.0,6.46,3.7,4.97,1.06,0.73,1.16,1.88,0.91,0.38,0.26,0.66,0.18,0.04,0.16,0.87,5.79,7.06,12950.0,0.34
991571893,iJess_insane,0.59,1.47,0.0,0.0,0.06,0.0,1.82,0.24,1.53,0.88,0.59,1.65,0.18,0.88,0.06,0.0,0.59,0.0,0.35,0.94,2.59,3.53,2.0,0.41,1.35,1.12,1.06,1.12,2.24,1.88,0.29,0.0,1.0,0.18,1.41,0.24,0.12,0.06,0.0,0.06,0.06,0.41,0.0,0.76,6.32,3.24,4.26,1.06,0.82,0.76,0.76,0.71,0.12,0.35,0.59,0.06,0.0,0.06,0.71,5.51,6.0,12250.0,0.01
993503377,NoemiPradoo,0.2,1.4,0.0,0.0,0.6,0.4,1.6,0.0,0.6,0.6,0.0,0.8,0.2,0.4,0.0,0.0,0.2,0.0,0.4,0.0,1.4,1.4,1.0,0.4,1.2,0.2,0.0,0.0,0.6,0.6,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,4.53,4.6,4.6,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,4.3,3.4,13650.0,-0.21
1007498934,ManoloVijande,0.0,0.73,0.0,0.0,0.73,0.0,0.73,0.0,0.93,0.2,0.67,0.87,0.0,0.13,0.07,0.0,0.73,0.0,0.0,2.6,1.07,3.67,1.0,0.07,0.27,0.8,2.6,2.6,1.93,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,6.99,2.73,5.43,1.07,0.53,0.07,1.8,0.2,0.07,0.07,0.13,0.0,0.0,0.0,0.2,4.17,4.53,12950.0,-0.05
1017602935,Jimenapolo_,0.0,0.67,0.0,0.0,0.67,0.0,0.67,0.0,0.67,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.0,2.33,0.67,3.0,0.67,0.0,0.0,0.67,2.33,2.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,7.97,2.0,5.67,1.0,1.0,0.67,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,4.33,10850.0,0.0
1051545680,Yunquera_,0.09,0.91,0.18,0.0,0.27,0.09,1.0,0.18,2.27,1.0,0.82,1.45,0.55,1.18,0.45,0.0,0.36,0.27,0.18,1.82,2.55,4.36,1.45,0.73,0.91,1.09,2.36,2.18,2.55,0.64,0.09,0.0,0.27,0.18,0.18,0.27,0.18,0.0,0.0,0.0,0.0,0.0,0.64,0.36,5.95,3.09,4.95,2.91,1.36,0.36,1.64,0.27,0.09,0.0,0.18,0.0,0.0,0.0,0.27,5.17,6.27,12950.0,-0.0
1052214504,Svitbytka,0.0,0.92,0.0,0.08,0.54,0.08,1.0,0.0,1.54,0.42,0.96,1.38,0.23,0.77,0.15,0.0,0.46,0.08,0.19,0.62,2.77,3.38,1.96,0.5,0.65,1.77,0.96,0.92,1.85,0.62,0.04,0.0,0.46,0.0,0.38,0.08,0.0,0.12,0.04,0.0,0.0,0.65,2.27,1.12,7.64,5.58,6.25,0.54,0.5,1.12,1.12,0.69,0.12,0.15,0.42,0.08,0.0,0.0,0.69,4.3,5.65,11550.0,0.46
1059172213,1erotemaquillas,0.17,0.42,0.0,0.0,0.33,0.0,0.5,0.08,1.25,0.67,0.5,1.33,0.0,0.75,0.08,0.0,0.33,0.0,0.17,1.08,1.92,3.0,1.67,0.17,1.0,0.83,1.17,1.17,1.83,0.75,0.08,0.0,0.5,0.0,0.58,0.17,0.0,0.0,0.0,0.0,0.0,0.75,2.0,1.0,7.91,4.08,5.92,0.83,0.67,0.42,1.58,0.17,0.08,0.0,0.17,0.0,0.08,0.0,0.08,4.33,3.83,11550.0,0.28
1059172213,ernestojjr,0.0,1.12,0.12,0.0,0.12,0.0,1.12,0.12,1.25,0.5,0.62,1.0,0.25,0.75,0.12,0.0,0.38,0.0,0.12,1.12,2.0,3.12,1.5,0.12,0.5,1.12,1.5,1.5,1.62,1.88,0.38,0.0,1.0,0.12,1.25,0.38,0.0,0.0,0.25,0.0,0.0,1.38,1.25,1.0,7.61,3.0,5.31,0.88,0.62,0.75,2.25,0.38,0.25,0.0,0.38,0.0,0.0,0.0,0.38,4.88,4.0,11550.0,0.28
1061171084,elpz98,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.2,0.8,0.4,1.2,0.0,0.8,0.0,0.0,0.4,0.0,0.0,2.0,0.8,2.8,0.4,0.0,0.4,0.4,2.0,2.4,1.8,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.0,7.34,2.4,3.8,1.2,1.2,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,3.67,2.6,9450.0,-0.46
1072402032,verdejomar,0.22,1.5,0.06,0.02,0.4,0.11,1.68,0.14,2.04,1.09,0.85,1.66,0.44,1.44,0.1,0.0,0.31,0.11,0.17,0.82,3.04,3.86,2.1,0.71,1.36,1.35,1.16,1.06,2.37,1.48,0.29,0.08,0.67,0.19,0.88,0.21,0.19,0.08,0.09,0.01,0.04,0.47,0.61,0.73,6.99,3.73,5.65,1.0,0.77,1.47,2.12,0.84,0.31,0.24,0.62,0.2,0.01,0.01,0.83,5.0,6.34,12950.0,0.07
1089274789,AlbueraM_Foto,0.0,0.57,0.0,0.0,0.57,0.14,0.57,0.0,1.0,0.14,0.71,0.86,0.0,0.29,0.14,0.0,0.57,0.0,0.0,1.14,2.0,3.14,1.86,0.0,1.0,0.86,1.29,1.29,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2.57,1.0,7.9,1.57,5.21,1.57,1.57,0.86,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,3.86,10850.0,-0.16
1094797736,jesusmg28,0.35,1.62,0.08,0.03,0.43,0.2,1.93,0.15,2.38,1.24,0.88,2.09,0.26,1.52,0.25,0.0,0.43,0.14,0.11,0.73,3.29,4.01,2.46,0.57,1.56,1.4,1.06,0.99,2.65,1.62,0.26,0.11,0.81,0.18,1.0,0.25,0.21,0.13,0.02,0.0,0.03,0.41,0.16,0.6,5.98,3.35,4.43,2.1,1.35,1.24,3.76,0.89,0.4,0.25,0.76,0.11,0.04,0.06,0.85,5.06,7.13,13650.0,-0.1
1120331888,JaenCerezoSport,0.02,1.02,0.0,0.0,0.7,0.08,1.02,0.02,1.48,0.62,0.82,1.23,0.25,0.78,0.02,0.0,0.57,0.02,0.05,1.12,1.9,3.02,1.48,0.32,0.68,1.1,1.25,1.23,2.12,0.7,0.15,0.05,0.35,0.05,0.3,0.12,0.12,0.1,0.0,0.0,0.05,1.4,7.2,1.0,6.83,4.03,5.39,0.92,0.75,0.6,2.15,0.32,0.1,0.12,0.22,0.1,0.02,0.0,0.3,4.8,5.05,11550.0,0.74
1148908074,GonzaloGD_15,0.09,0.09,0.0,0.0,0.0,0.09,0.18,0.0,0.82,0.36,0.27,0.55,0.09,0.64,0.18,0.0,0.0,0.0,0.0,2.0,1.36,3.36,0.82,0.27,0.55,0.55,2.27,2.27,2.45,0.27,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.09,0.0,1.73,0.0,1.0,6.88,2.09,5.36,2.36,1.55,0.27,0.73,0.18,0.18,0.0,0.18,0.0,0.0,0.0,0.18,3.98,4.0,12950.0,0.28
1154932831,Marina__Fdez,0.14,1.02,0.0,0.02,0.39,0.04,1.07,0.07,1.16,0.68,0.43,0.98,0.32,0.71,0.05,0.0,0.3,0.04,0.14,0.16,1.5,1.66,1.05,0.32,0.77,0.57,0.32,0.29,1.14,1.11,0.18,0.0,0.59,0.07,0.71,0.25,0.12,0.02,0.0,0.0,0.0,0.09,0.02,0.09,4.65,3.48,4.19,0.32,0.32,0.61,1.04,0.5,0.16,0.12,0.39,0.05,0.02,0.02,0.46,4.42,3.79,11550.0,-0.07
1184505073,Pacorro232,0.21,0.62,0.0,0.04,0.08,0.04,0.83,0.04,0.62,0.29,0.21,0.67,0.17,0.42,0.12,0.0,0.0,0.04,0.33,1.42,2.17,3.58,1.46,0.46,1.21,0.67,1.71,1.67,1.08,0.92,0.12,0.0,0.54,0.0,0.71,0.04,0.08,0.04,0.0,0.04,0.0,0.0,0.04,0.58,6.13,4.0,5.21,2.08,1.08,0.42,3.62,0.46,0.25,0.08,0.38,0.0,0.0,0.0,0.42,4.44,3.92,10850.0,0.14
1194977702,j_m_d_q,0.0,1.25,0.0,0.0,0.5,0.0,1.0,0.25,1.25,0.5,0.75,1.0,0.25,0.75,0.0,0.0,0.5,0.0,0.0,1.0,2.25,3.25,1.25,0.75,1.0,1.0,1.25,1.25,2.25,1.5,0.25,0.25,1.25,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.75,5.79,2.75,4.75,0.75,0.75,1.75,2.5,1.0,0.0,0.0,0.5,0.25,0.25,0.0,0.75,4.42,6.25,10150.0,0.12
1218740941,RaquelSineiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,2.5,0.5,0.5,1.0,0.0,1.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,7.88,3.5,5.0,1.5,1.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,3.25,2.5,10850.0,-0.31
1247403380,dorsalchip,0.0,0.91,0.0,0.0,0.91,0.0,0.91,0.0,1.3,0.18,1.05,1.2,0.03,0.32,0.08,0.0,0.91,0.0,0.0,1.56,1.67,3.23,1.39,0.09,0.26,1.23,1.74,1.74,2.17,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1.11,7.09,3.86,5.11,1.39,1.0,0.38,1.15,0.03,0.0,0.02,0.03,0.0,0.0,0.0,0.03,4.26,4.74,11550.0,-0.34
1278015182,Cristinamaro,0.0,0.92,0.0,0.0,0.62,0.0,0.85,0.08,1.38,0.46,0.85,0.92,0.46,0.38,0.08,0.0,0.62,0.15,0.0,0.85,1.92,2.77,1.31,0.54,0.92,0.92,0.92,0.92,1.77,0.54,0.08,0.0,0.08,0.15,0.31,0.15,0.0,0.08,0.0,0.0,0.0,0.08,2.23,1.0,7.46,4.62,5.19,0.69,0.54,0.38,0.62,0.38,0.15,0.0,0.0,0.31,0.0,0.0,0.38,4.72,4.31,13650.0,0.22
1342896242,MGamonales,0.0,1.83,0.0,0.0,1.17,0.17,1.83,0.0,6.17,3.17,2.5,4.0,1.67,4.5,0.5,0.0,0.33,0.67,0.0,0.33,9.33,9.67,5.67,2.83,3.83,4.5,1.33,1.17,8.17,2.0,0.67,0.17,0.83,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.17,1.67,6.39,2.0,4.92,1.0,0.83,2.83,3.33,3.33,0.83,1.17,2.0,1.17,0.5,0.0,2.83,8.6,14.0,12950.0,0.09
1347439346,CeliaRG00,0.25,0.75,0.5,0.0,0.0,0.25,1.5,0.0,1.25,1.0,0.25,0.5,1.25,1.0,0.0,0.0,0.25,0.0,0.5,0.75,1.75,2.5,0.25,1.5,1.25,0.5,0.75,0.75,1.0,1.25,0.5,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.26,3.75,3.75,1.0,1.0,1.0,0.75,1.25,0.75,0.0,0.5,0.75,0.5,0.0,0.75,5.58,4.5,12950.0,-0.38
1349565744,sevilolo1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.86,0.03,0.88,0.01,0.88,0.0,0.0,0.01,0.0,0.0,3.77,2.52,6.29,1.31,0.13,1.04,0.4,4.85,4.85,3.24,0.01,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,6.61,2.15,4.64,5.43,1.19,0.55,3.42,0.38,0.01,0.1,0.01,0.1,0.0,0.0,0.38,3.96,4.54,8750.0,0.01
1358957401,libreriaburo,0.0,0.18,0.0,0.0,0.36,0.0,0.18,0.0,0.73,0.27,0.36,0.55,0.09,0.18,0.09,0.0,0.09,0.09,0.27,1.27,3.55,4.82,1.82,0.82,1.09,1.55,2.18,2.18,3.09,0.45,0.36,0.18,0.64,0.09,0.18,0.0,0.09,0.0,0.0,0.0,0.27,0.0,1.09,1.64,7.79,6.09,5.45,1.82,1.82,1.18,1.27,0.91,0.09,0.0,0.73,0.09,0.0,0.0,0.91,4.43,5.18,12250.0,0.51
1430512622,carlagarrr,0.15,0.95,0.0,0.0,0.31,0.06,1.01,0.09,1.15,0.6,0.41,0.94,0.22,0.76,0.14,0.0,0.19,0.06,0.09,1.02,2.1,3.12,1.28,0.52,0.89,0.88,1.36,1.32,1.68,1.11,0.2,0.02,0.59,0.19,0.83,0.14,0.1,0.03,0.01,0.0,0.02,1.14,0.01,0.24,5.56,3.82,4.49,1.51,0.91,0.9,0.64,0.67,0.25,0.2,0.58,0.06,0.0,0.01,0.67,4.7,4.42,13650.0,0.04
1446522456,Nazaretmartins,0.06,0.83,0.02,0.0,0.52,0.04,0.87,0.04,1.35,0.35,0.94,1.31,0.13,0.78,0.06,0.0,0.43,0.02,0.15,2.5,1.56,4.06,1.07,0.19,0.59,0.7,2.76,2.8,2.35,0.69,0.15,0.04,0.46,0.07,0.46,0.11,0.07,0.0,0.02,0.0,0.02,2.37,0.54,1.06,7.17,2.93,5.54,2.35,1.28,0.72,2.15,0.31,0.07,0.13,0.28,0.0,0.0,0.0,0.31,4.27,5.46,10850.0,0.56
1514122621,gasta_suelas,0.21,1.08,0.03,0.16,0.63,0.24,1.29,0.13,2.92,1.61,1.05,2.55,0.21,1.58,0.26,0.0,0.79,0.13,0.11,1.5,3.71,5.21,2.61,0.82,1.71,1.68,1.82,1.79,3.34,1.29,0.21,0.05,0.53,0.37,0.61,0.32,0.13,0.0,0.21,0.0,0.03,1.39,1.95,0.89,6.6,2.92,5.09,1.97,1.5,1.87,4.13,1.0,0.47,0.16,0.74,0.24,0.08,0.03,0.92,5.8,7.89,12250.0,0.22
1516748425,PopadelaRojas,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.17,4.0,4.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,10150.0,0.95
